username,repositorio,hash,linguagem_programacao,Classificacao
autor nulo,https://github.com/ImageMagick/ImageMagick,c78993d138bf480ab4652b5a48379d4ff75ba5f7,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,f7206618d27c2e69d977abf40e3035a33e5f6be0,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,3c53413eb544cc567309b4c86485eae43e956112,C,NÃO FAMILIAR
autor nulo,https://github.com/LINBIT/csync2,416f1de878ef97e27e27508914f7ba8599a0be22,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,56897b217a1d0a91c9920cb418d6b3fe922f590a,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,58ccd2d31e502c37e108b285bf3d343eb00c235b,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,f0d1762554014ce0ae347b9f0d088f2c157c8c72,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,01ca667133d019edc9f0a1f70a272447c84ec41f,C,NÃO FAMILIAR
autor nulo,https://github.com/YouPHPTube/YouPHPTube,b32b410c9191c3c5db888514c29d7921f124d883,PHP,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,4097828d7cc87589864fecf452f2cd46c5f37180,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,df7e40425813c50cd252e6f5e348a81ef1acae56,C,NÃO FAMILIAR
autor nulo,https://github.com/FreePBX/contactmanager,99e5aa0050224289cfe64c9036f38ce2531bf633,PHP,NÃO FAMILIAR
autor nulo,https://github.com/FreePBX/manager,071a50983ca6a373bb2d1d3db68e9eda4667a372,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,07f12b26e21ab359261bf75cfcb424fdc7daeb6d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,6caabe7f197d3466d238f70915d65301f1716626,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ecf7c6b288e11e7e7f75387c5e9e93e423b98397,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/projectacrn/acrn-hypervisor,2b3dedfb9ba13f15887f22b935d373f36c9a59fa,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ec9c8944af2bfc65c697ca44f93a727a99b405f1,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,d3e402928b6eb3327f8f7d59a9edfa622fec557b,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,59c4bd853abcea95eccc167a7d7fd5f1a5f47b98,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,4969c06a0d83c9c3dc50b8efcdc8eeedfce896f6,C,NÃO FAMILIAR
autor nulo,https://github.com/NetHack/NetHack,f001de79542b8c38b1f8e6d7eaefbbd28ab94b47,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,C,NÃO FAMILIAR
autor nulo,https://github.com/Patrowl/PatrowlManager,2287c9715d2e7ef11b44bb0ad4a57727654f2203,Python,NÃO FAMILIAR
autor nulo,https://github.com/occlum/occlum,36918e42bf6732c4d3996bc99eb013eb6b90b249,Rust,NÃO FAMILIAR
autor nulo,https://github.com/nginx/nginx,c1be55f97211d38b69ac0c2027e6812ab8b1b94e,HTML,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,7b09c2d052db4b4ad0b27b97918b46a7746966fa,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,2e7682ebfc750177a4944eeb56e97a3f05734528,C,NÃO FAMILIAR
autor nulo,https://github.com/rpm-software-management/libcomps,e3a5d056633677959ad924a51758876d415e7046,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,1e6a3ace073c9ec9c71e439c111d23c6e66cb6ae,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,748a03651e5b138bcaf160d15133de2f4b1b89ce,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,306c1f0fa5754ca78efd16ab752f0e981d4f6b82,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,77f8269606bf95fcb232ee86f6da80886f1dfae8,C,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,1ed10d3c423187712b8f6a8cb2bc9d5cc3b2deb8,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,28d76df18f0ad5bcf5fa48510b225f0ed262a99b,C++,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,b70261a288ea4d2f4ac7cd04be08a9f0f2de4f4d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,3a9b153c5591548612c3955c9600a98150c81875,C,NÃO FAMILIAR
autor nulo,https://github.com/gssapi/gssproxy,cb761412e299ef907f22cd7c4146d50c8a792003,C,NÃO FAMILIAR
autor nulo,https://github.com/iubenda/iubenda-cookie-class,545e0586320ae6f16204ba548cf533ef75dc2fbd,PHP,NÃO FAMILIAR
autor nulo,https://github.com/jerryscript-project/jerryscript,69f8e78c2f8d562bd6d8002b5488f1662ac30d24,C,NÃO FAMILIAR
autor nulo,https://github.com/OCSInventory-NG/OCSInventory-ocsreports,da72e0fddaeceee44fbbd7241e07e5d53d1eee64,PHP,NÃO FAMILIAR
autor nulo,https://github.com/spiral-project/ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,Python,NÃO FAMILIAR
autor nulo,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,Python,NÃO FAMILIAR
autor nulo,https://github.com/ArtifexSoftware/ghostpdl,5d499272b95a6b890a1397e11d20937de000d31b,C,NÃO FAMILIAR
autor nulo,https://github.com/facebook/hhvm,b3679121bb3c7017ff04b4c08402ffff5cf59b13,C++,NÃO FAMILIAR
autor nulo,https://github.com/facebook/hhvm,dabd48caf74995e605f1700344f1ff4a5d83441d,C++,NÃO FAMILIAR
autor nulo,https://github.com/facebook/hhvm,bd586671a3c22eb2f07e55f11b3ce64e1f7961e7,C++,NÃO FAMILIAR
autor nulo,https://github.com/pts/sam2p,1d62cf8964bfcafa6561c4c3bb66d4aa4c529a73,C,NÃO FAMILIAR
autor nulo,https://github.com/pts/sam2p,b953f63307c4a83fa4615a4863e3fb250205cd98,C,NÃO FAMILIAR
autor nulo,https://github.com/nukeviet/module-shops,742c0e0f74364f7250c2a69f0a957d4e6317be68,PHP,NÃO FAMILIAR
autor nulo,https://github.com/WWBN/AVideo,ecc5f40470bbafff231133f58db1df70f47bfb33,PHP,NÃO FAMILIAR
autor nulo,https://github.com/WWBN/AVideo,218c98cbd4a4a2c15745852bcd0f29faf101bd8c,PHP,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,0a7bdfa1c166f734d11a1528c8d9a7d61b670ad7,PHP,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,38e1ab069b538de7cb5f3a04939aba8e835640cb,PHP,NÃO FAMILIAR
autor nulo,https://github.com/autovance/ftp-srv,457b859450a37cba10ff3c431eb4aa67771122e3,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/tmux/tmux,a868bacb46e3c900530bed47a1c6f85b0fbe701c,C,NÃO FAMILIAR
autor nulo,https://github.com/illumos/illumos-gate,1d276e0b382cf066dae93640746d8b4c54d15452,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,3e21bc8a58b4ae38d24c7e283837cc279f35b6a5,C,NÃO FAMILIAR
autor nulo,https://github.com/DataTables/DataTablesSrc,a51cbe99fd3d02aa5582f97d4af1615d11a1ea03,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/daylightstudio/FUEL-CMS,fbf2d59215800f05d4359e8f984d5680d62f0f3b,PHP,NÃO FAMILIAR
autor nulo,https://github.com/qemu/qemu,ebf101955ce8f8d72fba103b5151115a4335de2c,C,NÃO FAMILIAR
autor nulo,https://github.com/openbsd/src,79a034b4aed29e965f45a13409268290c9910043,C,NÃO FAMILIAR
autor nulo,https://github.com/openbsd/src,6c3220444ed06b5796dedfd53a0f4becd903c0d1,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,5c455c5ab332773464d02ba17015acdca198f03d,C,NÃO FAMILIAR
autor nulo,https://github.com/NetHack/NetHack,612755bfb5c412079795c68ba392df5d93874ed8,C,NÃO FAMILIAR
autor nulo,https://github.com/auth0/auth0.js,355ca749b229fb93142f0b3978399b248d710828,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/mikaelbr/mversion,b7a8b32600e60759a7ad3921ec4a2750bf173482,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,C,NÃO FAMILIAR
autor nulo,https://github.com/nystudio107/craft-seomatic,65ab659cb6c914c7ad671af1e417c0da2431f79b,Markdown,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,553054c1cb1e4e05ec86237afef76a32cd7c464d,C,NÃO FAMILIAR
autor nulo,https://github.com/theonedev/onedev,d6fc4212b1ac1e9bbe3ce444e95f9af1e3ab8b66,Java,NÃO FAMILIAR
autor nulo,https://github.com/theonedev/onedev,9196fd795e87dab069b4260a3590a0ea886e770f,Java,NÃO FAMILIAR
autor nulo,https://github.com/ractf/core,c57a4d186bfc586ad3edfe4dcba9f11efbf22f09,Python,NÃO FAMILIAR
autor nulo,https://github.com/ractf/core,cebb67bd16a8296121201805332365ffccb29638,Python,NÃO FAMILIAR
autor nulo,https://github.com/minio/minio,e197800f9055489415b53cf137e31e194aaf7ba0,Go,NÃO FAMILIAR
autor nulo,https://github.com/wireapp/wire-webapp,281f2a9d795f68abe423c116d5da4e1e73a60062,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/curl/curl,39ce47f219b09c380b81f89fe54ac586c8db6bde,C,NÃO FAMILIAR
autor nulo,https://github.com/wanasit/chrono,98815b57622443b5c498a427210ebd603d705f4c,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/DataTables/Dist-DataTables,59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/flitbit/json-ptr,5dc458fbad1c382a2e3ca6d62e66ede3d92849ca,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/knik0/faad2,720f7004d6c4aabee19aad16e7c456ed76a3ebfa,C,NÃO FAMILIAR
autor nulo,https://github.com/matrix-org/sydent,89071a1a754c69a50deac89e6bb74002d4cda19d,Python,NÃO FAMILIAR
autor nulo,https://github.com/matrix-org/sydent,3d531ed50d2fd41ac387f36d44d3fb2c62dd22d3,Python,NÃO FAMILIAR
autor nulo,https://github.com/matrix-org/sydent,8936925f561b0c352c2fa922d5097d7245aad00a,Python,NÃO FAMILIAR
autor nulo,https://github.com/matrix-org/sydent,9e573348d81df8191bbe8c266c01999c9d57cd5f,Python,NÃO FAMILIAR
autor nulo,https://github.com/Dav-Git/Dav-Cogs,3d54ef9b52ce03f139b7d6c1cc38c375e65593fd,Python,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,eebb96c2830d48597d055d247c0e9aebaea94cd5,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,030af767d357d1b4088c4a25c72cb3906abac489,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,b055b9c474cd376259dde8779908f9eeaf097d93,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,ff70c47a396ef1e3cb73c90513da4f5cb71bebba,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,26eb323554ffccd173e8a79a8c05c15b685ae4d1,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,b432a38fe0e1b4b904a6c222cbce794c39703e87,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,4f663d4b8f0bec1b48da6fa091a7d29609980fa4,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,ea3b43e98c32c97b35d52b4c66f9107452ca8fb2,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,20431e9044cf2ad3c0323c34888b192f3289af6b,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,704866eabe03a9aeda044ec91a8d0c83fc1ebdbe,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,99085e8ff02c3763a0ec2263e44daec416f6a387,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,da5ff2daf618591f64b2b62d9d9803951b945e9f,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,1a2a87229d1d61e23a39373777c056161eb4084d,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,4071d8e2f6c45c1955a811fee757ca2adbe462c1,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,7f283ff806b2031f407db64c4d3edcda8fb9f9f5,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,8ba6fa29cd8bf9cef9b718dc31c78c73081f5b31,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,a84358aa12f0b1518e606095ab9cfddbf597c121,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,faa76f39014ed3b5e2c158593b1335522e573c7f,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,7ae2af34087fb4b5c8915279efd03da3b81028bc,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,79865b542f9ffdc9caeb255631f7c56f1d4b6517,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,ba6822bd7b7324ba201a28b2f278c29a98edbef2,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,b761c9b652af2107cfbc33efd19be0ce41daa33e,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,f94ef358bb3e91d517446454edff6535bcfe8e4a,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,6fd02f44810754ae7481838b6a67c5df7f909ca3,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,c5b0d5f8ac19888e46ca14b0e27562e7fbbee9a9,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,1d04d7d93f4ed3854abf75d6b712d72c3f70d6b6,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,14607c0707040d775e06b6817325640cb4b5864c,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,4504a081af71514bb1828048363e6540f797005b,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,82e6203221865de4008445b13c69b6826d2b28d9,C++,NÃO FAMILIAR
autor nulo,https://github.com/hestiacp/hestiacp,706314c12872c7607e96a73dfc77dbbddad2875e,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,4edbe1d7bcffcd6269f3b5eb63f710393ff2ec7a,C,NÃO FAMILIAR
autor nulo,https://github.com/q2a-projects/Q2A-Ultimate-SEO,20069f28147c6f2c3acca4e3f6f5154537c5d536,PHP,NÃO FAMILIAR
autor nulo,https://github.com/smartstore/SmartStoreNET,ae03d45e23734555a2aef0b0c3d33c21e076c20f,HTML,NÃO FAMILIAR
autor nulo,https://github.com/Dav-Git/Dav-Cogs,fbe2ae8ec851a2e9e3e2370db3b812f268e8c8cb,Python,NÃO FAMILIAR
autor nulo,https://github.com/jupyterlab/jupyterlab,504825938c0abfa2fb8ff8d529308830a5ae42ed,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,8cae8cd89f05f6de223d63e6d15e31c8ba9cf53b,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,c6ad94fbb7b280f39c2fbbdc1c140e51b1b466e9,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,cd7f9fb7751b0d59d5a74b12d971155caad5a792,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,d5f9023fa61ee8b94f37a93f08e94b136cf1e463,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,930ff0d1a9bc42925a7856e9ea53f5fc9f318bf3,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c7dfa4009965a9b2d7b329ee970eb8da0d32f0bc,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,427215d85e8d1476da1a86b8d67aceb485eb3631,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,7e78c597c3ebfd0cb329aa09a838734147e4f117,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,505d9dcb0f7ddf9d075e729523a33d38642ae680,C,NÃO FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,7150f9575671f898382c370acae35f9087a30ba1,C,NÃO FAMILIAR
autor nulo,https://github.com/FFmpeg/FFmpeg,9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,dd99e9f98fbf423ff6d365b37a98e8879170f17c,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,b5fdf5c6e6bee35837e160c00ac89327bdad031b,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,d0d62baa7f505bd4c59cd169692ff07ec49dde37,C,NÃO FAMILIAR
autor nulo,https://github.com/daylightstudio/FUEL-CMS,8a0d88ad6869623c90e24b3b2ea33352049d39a7,PHP,NÃO FAMILIAR
autor nulo,https://github.com/daylightstudio/FUEL-CMS,6164cd794674d4d74da39f8b535ff588ab006e33,PHP,NÃO FAMILIAR
autor nulo,https://github.com/daylightstudio/FUEL-CMS,15934fdd309408640d1f2be18f93a8beadaa5e9b,PHP,NÃO FAMILIAR
autor nulo,https://github.com/jupyterhub/binderhub,195caac172690456dcdc8cc7a6ca50e05abf8182,Python,NÃO FAMILIAR
autor nulo,https://github.com/facebookresearch/ParlAI,507d066ef432ea27d3e201da08009872a2f37725,Python,NÃO FAMILIAR
autor nulo,https://github.com/libvirt/libvirt,1ac703a7d0789e46833f4013a3876c2e3af18ec7,C,NÃO FAMILIAR
autor nulo,https://github.com/mandatoryprogrammer/xsshunter-express,56bb44ed9024849f64173f71583ecb7d873baba0,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/albertodemichelis/squirrel,23a0620658714b996d20da3d4dd1a0dcf9b0bd98,C++,NÃO FAMILIAR
autor nulo,https://github.com/sdfsky/tipask,9b5f13d1708e9a5dc0959cb8a97be1c32b94ca69,PHP,NÃO FAMILIAR
autor nulo,https://github.com/nystudio107/craft-seomatic,3fee7d50147cdf3f999cfc1e04cbc3fb3d9f2f7d,PHP,NÃO FAMILIAR
autor nulo,https://github.com/nystudio107/craft-seomatic,4e46b792ce973ac0c652fb330055f41aca1981c8,PHP,NÃO FAMILIAR
autor nulo,https://github.com/fuzzard/xbmc,80c8138c09598e88b4ddb6dbb279fa193bbb3237,C++,NÃO FAMILIAR
autor nulo,https://github.com/crater-invoice/crater,dd324c8bb6b17009f82afe8bc830caec7241e992,PHP,NÃO FAMILIAR
autor nulo,https://github.com/karma-runner/karma,839578c45a8ac42fbc1d72105f97eab77dd3eb8a,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/jsdecena/laracom,256026193ce994dc4c1365e02f414d8a0cd77ae8,PHP,NÃO FAMILIAR
autor nulo,https://github.com/hhurz/tableexport.jquery.plugin,dcbaee23cf98328397a153e71556f75202988ec9,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/PCRE2Project/pcre2,d4fa336fbcc388f89095b184ba6d99422cfc676c,C,NÃO FAMILIAR
autor nulo,https://github.com/HabitRPG/habitica,5bcfdbe066e8c899f3ecf3fdcdbacc2ecba7f02f,HTML,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,955059813cc325dc1db5e2daa6221271406d4439,C++,NÃO FAMILIAR
autor nulo,https://github.com/tensorflow/tensorflow,c99d98cd189839dcf51aee94e7437b54b31f8abd,C++,NÃO FAMILIAR
autor nulo,https://github.com/bildsben/iTunesRPC-Remastered,1eb1e5428f0926b2829a0bbbb65b0d946e608593,Python,NÃO FAMILIAR
autor nulo,https://github.com/bildsben/iTunesRPC-Remastered,cdcd48bbc44009ddcbd07a809b87376dc9ce37f4,Python,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,ab0fc21bc7105b54bafd85bd8b82742f9e68898a,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,ac795161c93699d600db16c1a8cc23a65a1eceaf,C,NÃO FAMILIAR
autor nulo,https://github.com/OpenClinica/OpenClinica,6f864e86543f903bd20d6f9fc7056115106441f3,Java,NÃO FAMILIAR
autor nulo,https://github.com/yairEO/tagify,198c0451fad188390390395ccfc84ab371def4c7,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/amro/gibbon,b2eb99ed304d7491a6d348a5bbdc83a008fc6e0b,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,764f4eb6846f5475f1244767d24d25dd86528a4a,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,e6ea5876e0228165ee3abc6e959aa174cee06680,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/auth0/lock,79ae557d331274b114848150f19832ae341771b1,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/Moddable-OpenSource/moddable,135aa9a4a6a9b49b60aa730ebc3bcc6247d75c45,C++,NÃO FAMILIAR
autor nulo,https://github.com/TYPO3/typo3,6f2554dc4ea0b670fd5599c54fd788d4db96c4a0,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/fastify/fastify-bearer-auth,39353b15409ee99474545f615ffb16180cf3b716,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/woduq1414/munhak-moa,e8f800373b20cb22de70c7a994325b8903877da0,Python,NÃO FAMILIAR
autor nulo,https://github.com/davea42/libdwarf-code,8151575a6ace77d005ca5bb5d71c1bfdba3f7069,C,NÃO FAMILIAR
autor nulo,https://github.com/thorfdbg/libjpeg,ea6315164b1649ff932a396b7600eac4bffcfaba,C++,NÃO FAMILIAR
autor nulo,https://github.com/thorfdbg/libjpeg,51c3241b6da39df30f016b63f43f31c4011222c7,C++,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,29c8abce0da56b536542f76a9ddfebdaab5b2943,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,dc070da861a015d3c97488fdcca6063b44d47a7b,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/samg/diffy,478f392082b66d38f54a02b4bb9c41be32fd6593,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/bbalet/jorani,c5c42e29e6a9e59a3c82450bef48b67b8dd48333,PHP,NÃO FAMILIAR
autor nulo,https://github.com/bbalet/jorani,3d01cef4ee9cdd70cfe1ac4fd7f5d607dda0d0ca,PHP,NÃO FAMILIAR
autor nulo,https://github.com/bbalet/jorani,299b5a3a66add4ac643e3ba78ada4d9637c8baff,PHP,NÃO FAMILIAR
autor nulo,https://github.com/davea42/libdwarf-code,7ef09e1fc9ba07653dd078edb2408631c7969162,C,NÃO FAMILIAR
autor nulo,https://github.com/u-boot/u-boot,8f8c04bf1ebbd2f72f1643e7ad9617dafa6e5409,C,NÃO FAMILIAR
autor nulo,https://github.com/Exim/exim,51be321b27825c01829dffd90f11bfff256f7e42,C,NÃO FAMILIAR
